WorkspaceId,BrainName,BrainVersion,"Timestamp [UTC]",IterationIndex,EpisodeIndex,Reward,CumulativeReward,SimConfig,GoalMetrics,EpisodeType,EpisodeId,"_gym_reward","_gym_terminal",cleach,cumsumfert,dap,dtt,ep,grnwt,istage,mode,nstres,rtdep,srad,sw,swfac,tmax,topwt,totir,vstage,wtdep,xlai,amir,anfer
"de1e686d-ef84-4898-add6-d5a62cf7b1f5","dssat-irr",5,"9/21/2022, 4:06:11.929 PM",1,7,0,"-53.3703727722168","{""seed"":0,""mode"":2}",Assessment,Assessment,"0e374dab-7a74-42a1-8f0c-e9da7cd24dc2",0,false,0,,0,0,0,0,7,2,,0,"11.35149383544922","[0.0860000029206276,0.0860000029206276,0.0860000029206276,0.0860000029206276,0.0860000029206276,0.07599999755620956,0.07599999755620956,0.12999999523162842,0.257999986410141]",,"19.395153045654297",0,0,0,0,0,,
"de1e686d-ef84-4898-add6-d5a62cf7b1f5","dssat-irr",5,"9/21/2022, 4:06:11.956 PM",2,7,"-0.5","-53.3703727722168","{""seed"":0,""mode"":2}",Assessment,Assessment,"0e374dab-7a74-42a1-8f0c-e9da7cd24dc2",0,false,0,,0,0,0,0,7,2,,0,"11.882100105285645","[0.07957900315523148,0.08561199903488159,0.08592499792575836,0.08597300201654434,0.08598600327968597,0.07599399983882904,0.0759970024228096,0.12999700009822843,0.25799500942230225]",,"14.351322174072266",0,0,0,180,0,0,
"de1e686d-ef84-4898-add6-d5a62cf7b1f5","dssat-irr",5,"9/21/2022, 4:06:11.981 PM",3,7,"-0.5","-53.3703727722168","{""seed"":0,""mode"":2}",Assessment,Assessment,"0e374dab-7a74-42a1-8f0c-e9da7cd24dc2",0,false,0,,0,0,0,0,7,2,,0,"12.697664260864258","[0.07368499785661697,0.08522599935531616,0.08585000038146973,0.08594600111246109,0.08597200363874435,0.07598800212144852,0.07599399983882904,0.1299940049648285,0.2579900026321411]",,"13.714868545532228",0,0,0,180,0,0,
"de1e686d-ef84-4898-add6-d5a62cf7b1f5","dssat-irr",5,"9/21/2022, 4:06:12.002 PM",4,7,"-0.5","-53.3703727722168","{""seed"":0,""mode"":2}",Assessment,Assessment,"0e374dab-7a74-42a1-8f0c-e9da7cd24dc2",0,false,0,,0,0,0,0,7,2,,0,"13.342897415161133","[0.06827499717473984,0.08484199643135071,0.08577500283718109,0.08591900020837784,0.08595799654722214,0.0759819969534874,0.07599099725484848,0.1299909949302673,0.25798499584198]",,"18.557554244995117",0,0,0,180,0,0,
"de1e686d-ef84-4898-add6-d5a62cf7b1f5","dssat-irr",5,"9/21/2022, 4:06:12.040 PM",5,7,"-0.5","-53.3703727722168","{""seed"":0,""mode"":2}",Assessment,Assessment,"0e374dab-7a74-42a1-8f0c-e9da7cd24dc2",0,false,0,,0,0,0,0,7,2,,0,"12.751737594604492","[0.06330999732017517,0.08445999771356583,0.08569999784231186,0.08589199930429459,0.08594399690628052,0.07597599923610687,0.07598800212144852,0.12998799979686737,0.25797998905181885]",,"14.040241241455078",0,0,0,180,0,0,
"de1e686d-ef84-4898-add6-d5a62cf7b1f5","dssat-irr",5,"9/21/2022, 4:06:12.073 PM",6,7,"-0.5","-53.3703727722168","{""seed"":0,""mode"":2}",Assessment,Assessment,"0e374dab-7a74-42a1-8f0c-e9da7cd24dc2",0,false,0,,0,0,0,0,7,2,,0,"13.94443130493164","[0.05875200033187866,0.08408000320196152,0.08562500029802322,0.08586499840021133,0.0859299972653389,0.07597000151872635,0.07598499953746796,0.1299850046634674,0.2579750120639801]",,"18.98288345336914",0,0,0,180,0,0,
"de1e686d-ef84-4898-add6-d5a62cf7b1f5","dssat-irr",5,"9/21/2022, 4:06:12.106 PM",7,7,"-0.5","-53.3703727722168","{""seed"":0,""mode"":2}",Assessment,Assessment,"0e374dab-7a74-42a1-8f0c-e9da7cd24dc2",0,false,0,,0,0,0,0,7,2,,0,"13.18561553955078","[0.054568998515605927,0.08370199799537659,0.08555000275373459,0.08583799749612808,0.08591599762439728,0.07596399635076523,0.0759819969534874,0.12998199462890625,0.25797000527381897]",,"10.153128623962402",0,0,0,180,0,0,
"de1e686d-ef84-4898-add6-d5a62cf7b1f5","dssat-irr",5,"9/21/2022, 4:06:12.139 PM",8,7,"-0.5","-53.3703727722168","{""seed"":0,""mode"":2}",Assessment,Assessment,"0e374dab-7a74-42a1-8f0c-e9da7cd24dc2",0,false,0,,0,0,0,0,7,2,,0,"10.779727935791016","[0.10228300094604492,0.08570600301027298,0.0869700014591217,0.08477599918842316,0.0850759968161583,0.07540000230073929,0.07553599774837494,0.1293109953403473,0.25683099031448364]",,"18.597423553466797",0,0,0,180,0,0,
"de1e686d-ef84-4898-add6-d5a62cf7b1f5","dssat-irr",5,"9/21/2022, 4:06:12.182 PM",9,7,"-0.5","-53.3703727722168","{""seed"":0,""mode"":2}",Assessment,Assessment,"0e374dab-7a74-42a1-8f0c-e9da7cd24dc2",0,false,0,,0,0,0,0,7,2,,0,"14.223999977111816","[0.08787199854850769,0.08260799944400787,0.08501999825239182,0.08460500091314316,0.08402399718761444,0.074692003428936,0.07497599720954895,0.12846699357032776,0.2553960084915161]",,"13.9227294921875",0,0,0,180,0,0,
"de1e686d-ef84-4898-add6-d5a62cf7b1f5","dssat-irr",5,"9/21/2022, 4:06:12.230 PM",10,7,"-0.5","-53.3703727722168","{""seed"":0,""mode"":2}",Assessment,Assessment,"0e374dab-7a74-42a1-8f0c-e9da7cd24dc2",0,false,0,,0,0,0,0,7,2,,0,"14.48829174041748","[0.08129800111055374,0.08223699778318405,0.08494599908590317,0.0845789983868599,0.0840110033750534,0.07468599826097488,0.07497300207614899,0.1284639984369278,0.255391001701355]",,"17.732437133789062",0,0,0,180,0,0,
