AssessmentName,EpisodeId,IterationIndex,Timestamp [UTC],SimConfig,SimState,SimAction,Reward,CumulativeReward,GoalMetrics,Terminal,FinishReason,LessonIndex,EpisodeType
custom_assessment_1,0284f25b-843e-45d7-95ec-3910877bb819,1,"9/20/2022, 8:07:18.388 PM","{""mode"":1}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""swfac"":0,""topwt"":0,""vstage"":0,""xlai"":0,""mode"":1,""_gym_reward"":0,""_gym_terminal"":false}",,0,84.48253632,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,0284f25b-843e-45d7-95ec-3910877bb819,2,"9/20/2022, 8:07:18.407 PM","{""mode"":1}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""swfac"":0,""topwt"":0,""vstage"":0,""xlai"":0,""mode"":1,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0}",0,84.48253632,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,0284f25b-843e-45d7-95ec-3910877bb819,3,"9/20/2022, 8:07:18.433 PM","{""mode"":1}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""swfac"":0,""topwt"":0,""vstage"":0,""xlai"":0,""mode"":1,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0}",0,84.48253632,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,0284f25b-843e-45d7-95ec-3910877bb819,4,"9/20/2022, 8:07:18.458 PM","{""mode"":1}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""swfac"":0,""topwt"":0,""vstage"":0,""xlai"":0,""mode"":1,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0}",0,84.48253632,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,0284f25b-843e-45d7-95ec-3910877bb819,5,"9/20/2022, 8:07:18.488 PM","{""mode"":1}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""swfac"":0,""topwt"":0,""vstage"":0,""xlai"":0,""mode"":1,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0}",0,84.48253632,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,0284f25b-843e-45d7-95ec-3910877bb819,6,"9/20/2022, 8:07:18.519 PM","{""mode"":1}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""swfac"":0,""topwt"":0,""vstage"":0,""xlai"":0,""mode"":1,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0}",0,84.48253632,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,0284f25b-843e-45d7-95ec-3910877bb819,7,"9/20/2022, 8:07:18.544 PM","{""mode"":1}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""swfac"":0,""topwt"":0,""vstage"":0,""xlai"":0,""mode"":1,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0}",0,84.48253632,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,0284f25b-843e-45d7-95ec-3910877bb819,8,"9/20/2022, 8:07:18.574 PM","{""mode"":1}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""swfac"":0,""topwt"":0,""vstage"":0,""xlai"":0,""mode"":1,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0}",0,84.48253632,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,0284f25b-843e-45d7-95ec-3910877bb819,9,"9/20/2022, 8:07:18.595 PM","{""mode"":1}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""swfac"":0,""topwt"":0,""vstage"":0,""xlai"":0,""mode"":1,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0}",0,84.48253632,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,0284f25b-843e-45d7-95ec-3910877bb819,10,"9/20/2022, 8:07:18.625 PM","{""mode"":1}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""swfac"":0,""topwt"":0,""vstage"":0,""xlai"":0,""mode"":1,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0}",0,84.48253632,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,0284f25b-843e-45d7-95ec-3910877bb819,11,"9/20/2022, 8:07:18.646 PM","{""mode"":1}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""swfac"":0,""topwt"":0,""vstage"":0,""xlai"":0,""mode"":1,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0}",0,84.48253632,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,0284f25b-843e-45d7-95ec-3910877bb819,12,"9/20/2022, 8:07:18.667 PM","{""mode"":1}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""swfac"":0,""topwt"":0,""vstage"":0,""xlai"":0,""mode"":1,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0}",0,84.48253632,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,0284f25b-843e-45d7-95ec-3910877bb819,13,"9/20/2022, 8:07:18.688 PM","{""mode"":1}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""swfac"":0,""topwt"":0,""vstage"":0,""xlai"":0,""mode"":1,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0}",0,84.48253632,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,0284f25b-843e-45d7-95ec-3910877bb819,14,"9/20/2022, 8:07:18.708 PM","{""mode"":1}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""swfac"":0,""topwt"":0,""vstage"":0,""xlai"":0,""mode"":1,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0}",0,84.48253632,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,0284f25b-843e-45d7-95ec-3910877bb819,15,"9/20/2022, 8:07:18.729 PM","{""mode"":1}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""swfac"":0,""topwt"":0,""vstage"":0,""xlai"":0,""mode"":1,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0}",0,84.48253632,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,0284f25b-843e-45d7-95ec-3910877bb819,16,"9/20/2022, 8:07:18.752 PM","{""mode"":1}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""swfac"":0,""topwt"":0,""vstage"":0,""xlai"":0,""mode"":1,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0}",0,84.48253632,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,0284f25b-843e-45d7-95ec-3910877bb819,17,"9/20/2022, 8:07:18.769 PM","{""mode"":1}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""swfac"":0,""topwt"":0,""vstage"":0,""xlai"":0,""mode"":1,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0}",0,84.48253632,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,0284f25b-843e-45d7-95ec-3910877bb819,18,"9/20/2022, 8:07:18.793 PM","{""mode"":1}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""swfac"":0,""topwt"":0,""vstage"":0,""xlai"":0,""mode"":1,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0}",0,84.48253632,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,0284f25b-843e-45d7-95ec-3910877bb819,19,"9/20/2022, 8:07:18.815 PM","{""mode"":1}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""swfac"":0,""topwt"":0,""vstage"":0,""xlai"":0,""mode"":1,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0}",0,84.48253632,{},FALSE,Interrupted,0,Assessment
