AssessmentName,EpisodeId,IterationIndex,"Timestamp [UTC]",SimConfig,SimState,SimAction,Reward,CumulativeReward,GoalMetrics,Terminal,FinishReason,LessonIndex,EpisodeType
"custom_assessment_1","08422ee3-4d92-485a-b74c-16f167bc49e8",11,"9/20/2022, 8:08:33.911 PM","{""mode"":3}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""rtdep"":0,""srad"":12.475061416625977,""sw"":[0.07984499633312225,0.08271399885416031,0.08346900343894958,0.0849360004067421,0.08544900268316269,0.08907199651002884,0.090038001537323,0.12845799326896667,0.25538399815559387],""swfac"":0,""tmax"":15.355276107788086,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":3,""_gym_reward"":0,""_gym_terminal"":false}","{""amir"":0,""anfer"":0}",0,"15700.7587890625","{}",false,Interrupted,0,Assessment
"custom_assessment_1","08422ee3-4d92-485a-b74c-16f167bc49e8",12,"9/20/2022, 8:08:33.944 PM","{""mode"":3}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""rtdep"":0,""srad"":14.258051872253418,""sw"":[0.07393000274896622,0.0823419988155365,0.08339600265026093,0.08490999788045883,0.08543600142002106,0.08906500041484833,0.09003499895334244,0.1284549981355667,0.25537899136543274],""swfac"":0,""tmax"":17.030359268188477,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":3,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0,""amir"":0}",0,"15700.7587890625","{}",false,Interrupted,0,Assessment
"custom_assessment_1","08422ee3-4d92-485a-b74c-16f167bc49e8",13,"9/20/2022, 8:08:33.973 PM","{""mode"":3}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""rtdep"":0,""srad"":15.863760948181152,""sw"":[0.06849999725818634,0.08197200298309326,0.08332300186157227,0.08488400280475616,0.08542300015687943,0.08905799686908722,0.09003199636936188,0.12845200300216675,0.255374014377594],""swfac"":0,""tmax"":17.478530883789062,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":3,""_gym_reward"":0,""_gym_terminal"":false}","{""amir"":0,""anfer"":0}",0,"15700.7587890625","{}",false,Interrupted,0,Assessment
"custom_assessment_1","08422ee3-4d92-485a-b74c-16f167bc49e8",14,"9/20/2022, 8:08:34.012 PM","{""mode"":3}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""rtdep"":0,""srad"":14.456707954406738,""sw"":[0.06351599842309952,0.0816039964556694,0.0832500010728836,0.0848580002784729,0.08540999889373779,0.08905100077390671,0.09002900123596191,0.1284489929676056,0.25536900758743286],""swfac"":0,""tmax"":14.99502182006836,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":3,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0,""amir"":0}",0,"15700.7587890625","{}",false,Interrupted,0,Assessment
"custom_assessment_1","08422ee3-4d92-485a-b74c-16f167bc49e8",15,"9/20/2022, 8:08:34.048 PM","{""mode"":3}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""rtdep"":0,""srad"":15.665185928344728,""sw"":[0.05894099920988083,0.08123800158500671,0.08317700028419495,0.08483199775218964,0.08539699763059616,0.0890439972281456,0.09002599865198135,0.12844599783420563,0.25536400079727173],""swfac"":0,""tmax"":18.620506286621097,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":3,""_gym_reward"":0,""_gym_terminal"":false}","{""amir"":0,""anfer"":0}",0,"15700.7587890625","{}",false,Interrupted,0,Assessment
"custom_assessment_1","08422ee3-4d92-485a-b74c-16f167bc49e8",16,"9/20/2022, 8:08:34.094 PM","{""mode"":3}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""rtdep"":0,""srad"":14.093942642211914,""sw"":[0.0547420009970665,0.080874003469944,0.08310499787330627,0.08480600267648697,0.08538399636745453,0.08903700113296509,0.09002300351858139,0.12844300270080566,0.2553589940071106],""swfac"":0,""tmax"":20.343976974487305,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":3,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0,""amir"":0}",0,"15700.7587890625","{}",false,Interrupted,0,Assessment
"custom_assessment_1","08422ee3-4d92-485a-b74c-16f167bc49e8",17,"9/20/2022, 8:08:34.124 PM","{""mode"":3}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""rtdep"":0,""srad"":13.032175064086914,""sw"":[0.050887998193502426,0.08051200211048126,0.0830330029129982,0.0847800001502037,0.0853710025548935,0.08902999758720398,0.09002000093460083,0.1284399926662445,0.25535398721694946],""swfac"":0,""tmax"":19.250974655151367,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":3,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0,""amir"":0}",0,"15700.7587890625","{}",false,Interrupted,0,Assessment
"custom_assessment_1","08422ee3-4d92-485a-b74c-16f167bc49e8",18,"9/20/2022, 8:08:34.152 PM","{""mode"":3}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""rtdep"":0,""srad"":13.910037994384766,""sw"":[0.04735000059008598,0.08015099912881851,0.08296100050210953,0.08475399762392044,0.08535800129175186,0.08902300149202347,0.09001699835062027,0.12843699753284454,0.2553490102291107],""swfac"":0,""tmax"":18.377077102661133,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":3,""_gym_reward"":0,""_gym_terminal"":false}","{""amir"":0,""anfer"":0}",0,"15700.7587890625","{}",false,Interrupted,0,Assessment
"custom_assessment_1","08422ee3-4d92-485a-b74c-16f167bc49e8",19,"9/20/2022, 8:08:34.181 PM","{""mode"":3}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""rtdep"":0,""srad"":15.403465270996094,""sw"":[0.044103000313043594,0.07979200035333633,0.08288899809122086,0.08472800254821777,0.08534500002861023,0.08901599794626236,0.0900140032172203,0.12843400239944458,0.2553440034389496],""swfac"":0,""tmax"":15.38018798828125,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":3,""_gym_reward"":0,""_gym_terminal"":false}","{""amir"":0,""anfer"":0}",0,"15700.7587890625","{}",false,Interrupted,0,Assessment
"custom_assessment_1","08422ee3-4d92-485a-b74c-16f167bc49e8",20,"9/20/2022, 8:08:34.215 PM","{""mode"":3}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""rtdep"":0,""srad"":11.533285140991213,""sw"":[0.1445160061120987,0.13339699804782867,0.13467200100421906,0.12582699954509735,0.11156000196933746,0.09762000292539597,0.0948759987950325,0.13234800100326538,0.25980299711227417],""swfac"":0,""tmax"":16.885345458984375,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":179.46969604492188,""xlai"":0,""mode"":3,""_gym_reward"":0,""_gym_terminal"":false}","{""amir"":0,""anfer"":0}",0,"15700.7587890625","{}",false,Interrupted,0,Assessment
"custom_assessment_1","08422ee3-4d92-485a-b74c-16f167bc49e8",21,"9/20/2022, 8:08:34.243 PM","{""mode"":3}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""rtdep"":0,""srad"":16.83234977722168,""sw"":[0.0997920036315918,0.09807100147008896,0.10046199709177016,0.09819799661636353,0.09364400058984756,0.09168999642133711,0.09094300121068954,0.131398007273674,0.2582080066204071],""swfac"":0,""tmax"":14.97535228729248,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":179.93881225585938,""xlai"":0,""mode"":3,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0,""amir"":0}",0,"15700.7587890625","{}",false,Interrupted,0,Assessment
"custom_assessment_1","08422ee3-4d92-485a-b74c-16f167bc49e8",22,"9/20/2022, 8:08:34.267 PM","{""mode"":3}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""rtdep"":0,""srad"":15.279409408569336,""sw"":[0.0867059975862503,0.08650600165128708,0.08893200010061264,0.08879400044679642,0.08753199875354767,0.0907759964466095,0.09022700041532516,0.1305059939622879,0.2567090094089508],""swfac"":0,""tmax"":13.545013427734377,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":3,""_gym_reward"":0,""_gym_terminal"":false}","{""amir"":0,""anfer"":0}",0,"15700.7587890625","{}",false,Interrupted,0,Assessment
"custom_assessment_1","08422ee3-4d92-485a-b74c-16f167bc49e8",23,"9/20/2022, 8:08:34.292 PM","{""mode"":3}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""rtdep"":0,""srad"":13.870853424072266,""sw"":[0.07770399749279022,0.08309099823236465,0.08693700283765793,0.08740100264549255,0.08644799888134003,0.08990699797868729,0.08954499661922455,0.12965400516986847,0.25527700781822205],""swfac"":0,""tmax"":14.94048309326172,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":3,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0,""amir"":0}",0,"15700.7587890625","{}",false,Interrupted,0,Assessment
"custom_assessment_1","08422ee3-4d92-485a-b74c-16f167bc49e8",24,"9/20/2022, 8:08:34.329 PM","{""mode"":3}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""rtdep"":0,""srad"":14.137798309326172,""sw"":[0.06871200352907181,0.07940699905157089,0.0847420021891594,0.08585699647665024,0.08524300158023834,0.08893699944019318,0.08878199756145477,0.12870100140571594,0.2536720037460327],""swfac"":0,""tmax"":20.776458740234375,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":3,""_gym_reward"":0,""_gym_terminal"":false}","{""amir"":0,""anfer"":0}",0,"15700.7587890625","{}",false,Interrupted,0,Assessment
"custom_assessment_1","08422ee3-4d92-485a-b74c-16f167bc49e8",25,"9/20/2022, 8:08:34.380 PM","{""mode"":3}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""rtdep"":0,""srad"":14.579523086547852,""sw"":[0.0637110024690628,0.07905200123786926,0.08466800302267075,0.08583000302314758,0.08523000031709671,0.08893000334501266,0.08877900242805481,0.12869800627231598,0.2536669969558716],""swfac"":0,""tmax"":24.44306182861328,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":3,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0,""amir"":0}",0,"15700.7587890625","{}",false,Interrupted,0,Assessment
"custom_assessment_1","08422ee3-4d92-485a-b74c-16f167bc49e8",26,"9/20/2022, 8:08:34.414 PM","{""mode"":3}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""rtdep"":0,""srad"":14.370035171508787,""sw"":[0.05911999940872192,0.07869900017976761,0.0845939964056015,0.08580300211906433,0.08521699905395508,0.08892299979925156,0.08877599984407425,0.12869499623775482,0.25366199016571045],""swfac"":0,""tmax"":22.46303939819336,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":3,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0,""amir"":0}",0,"15700.7587890625","{}",false,Interrupted,0,Assessment
"custom_assessment_1","08422ee3-4d92-485a-b74c-16f167bc49e8",27,"9/20/2022, 8:08:34.468 PM","{""mode"":3}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""rtdep"":0,""srad"":15.800562858581545,""sw"":[0.05490599945187569,0.07834699749946594,0.08451999723911285,0.08577600121498108,0.08520399779081345,0.08891600370407104,0.08877299726009369,0.12869200110435486,0.2536570131778717],""swfac"":0,""tmax"":22.97938346862793,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":3,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0,""amir"":0}",0,"15700.7587890625","{}",false,Interrupted,0,Assessment
"custom_assessment_1","08422ee3-4d92-485a-b74c-16f167bc49e8",28,"9/20/2022, 8:08:34.524 PM","{""mode"":3}","{""cumsumfert"":0,""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""nstres"":0,""rtdep"":0,""srad"":15.258238792419434,""sw"":[0.051038000732660294,0.07799699902534485,0.0844459980726242,0.08574900031089783,0.08519099652767181,0.08890900015830994,0.08877000212669373,0.1286890059709549,0.25365200638771057],""swfac"":0,""tmax"":19.25923728942871,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":3,""_gym_reward"":0,""_gym_terminal"":false}","{""amir"":0,""anfer"":0}",0,"15700.7587890625","{}",false,Interrupted,0,Assessment
"custom_assessment_1","08422ee3-4d92-485a-b74c-16f167bc49e8",29,"9/20/2022, 8:08:34.548 PM","{""mode"":3}","{""cumsumfert"":0,""dap"":0,""dtt"":5.695011138916016,""ep"":0,""grnwt"":0,""istage"":8,""nstres"":0,""rtdep"":7,""srad"":11.32155418395996,""sw"":[0.14396199584007263,0.13331100344657898,0.1345919966697693,0.13512800633907318,0.13539700210094452,0.1382019966840744,0.13837000727653503,0.16430799663066864,0.2911739945411682],""swfac"":0,""tmax"":18.341007232666016,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":170.24293518066406,""xlai"":0,""mode"":3,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0,""amir"":0}",0,"15700.7587890625","{}",false,Interrupted,0,Assessment
"custom_assessment_1","08422ee3-4d92-485a-b74c-16f167bc49e8",30,"9/20/2022, 8:08:34.584 PM","{""mode"":3}","{""cumsumfert"":0,""dap"":1,""dtt"":2.831332206726074,""ep"":0,""grnwt"":0,""istage"":9,""nstres"":0,""rtdep"":7.424699783325195,""srad"":11.319881439208984,""sw"":[0.14126400649547577,0.1150669977068901,0.11520899832248688,0.12202399969100952,0.12648700177669525,0.11960600316524506,0.1260319948196411,0.16429400444030762,0.292138010263443],""swfac"":0,""tmax"":18.163589477539062,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":169.95941162109375,""xlai"":0,""mode"":3,""_gym_reward"":0,""_gym_terminal"":false}","{""amir"":0,""anfer"":0}",0,"15700.7587890625","{}",false,Interrupted,0,Assessment
"custom_assessment_1","08422ee3-4d92-485a-b74c-16f167bc49e8",31,"9/20/2022, 8:08:34.610 PM","{""mode"":3}","{""cumsumfert"":0,""dap"":2,""dtt"":5.23805046081543,""ep"":0,""grnwt"":0,""istage"":9,""nstres"":0,""rtdep"":8.210407257080078,""srad"":11.17344856262207,""sw"":[0.14096400141716003,0.1329600065946579,0.13444900512695312,0.1340930014848709,0.1312289983034134,0.11466299742460252,0.1185149997472763,0.1602250039577484,0.2889600098133087],""swfac"":0,""tmax"":22.08609962463379,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":170.8941192626953,""xlai"":0,""mode"":3,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0,""amir"":0}",0,"15700.7587890625","{}",false,Interrupted,0,Assessment
"custom_assessment_1","08422ee3-4d92-485a-b74c-16f167bc49e8",32,"9/20/2022, 8:08:34.637 PM","{""mode"":3}","{""cumsumfert"":0,""dap"":3,""dtt"":6.633125305175781,""ep"":0,""grnwt"":0,""istage"":9,""nstres"":0,""rtdep"":9.20537567138672,""srad"":17.351181030273438,""sw"":[0.0975079983472824,0.09751100093126296,0.1001499965786934,0.10087200254201888,0.1002969965338707,0.09748999774456024,0.09906399995088576,0.13947199285030365,0.2670289874076843],""swfac"":0,""tmax"":22.075157165527344,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":177.3444061279297,""xlai"":0,""mode"":3,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0,""amir"":0}",0,"15700.7587890625","{}",false,Interrupted,0,Assessment
"custom_assessment_1","08422ee3-4d92-485a-b74c-16f167bc49e8",33,"9/20/2022, 8:08:34.701 PM","{""mode"":3}","{""cumsumfert"":0,""dap"":4,""dtt"":2.69803237915039,""ep"":0,""grnwt"":0,""istage"":9,""nstres"":0,""rtdep"":9.61008071899414,""srad"":18.53000259399414,""sw"":[0.08522699773311615,0.08574800193309784,0.08849799633026123,0.08948399871587753,0.08964700251817703,0.09155499935150146,0.09232400357723236,0.1322699934244156,0.25940901041030884],""swfac"":0,""tmax"":16.854698181152344,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":179.58558654785156,""xlai"":0,""mode"":3,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0,""amir"":0}",0,"15700.7587890625","{}",false,Interrupted,0,Assessment
"custom_assessment_1","08422ee3-4d92-485a-b74c-16f167bc49e8",34,"9/20/2022, 8:08:34.727 PM","{""mode"":3}","{""cumsumfert"":0,""dap"":5,""dtt"":2.766054153442383,""ep"":0,""grnwt"":0,""istage"":9,""nstres"":0,""rtdep"":10.024989128112791,""srad"":17.011484146118164,""sw"":[0.07462699711322784,0.08168900012969971,0.0861160010099411,0.0855799987912178,0.08597999811172485,0.09050200134515762,0.09148400276899338,0.13123300671577454,0.2576709985733032],""swfac"":0,""tmax"":18.100662231445312,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":3,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0,""amir"":0}",0,"15700.7587890625","{}",false,Interrupted,0,Assessment
"custom_assessment_1","08422ee3-4d92-485a-b74c-16f167bc49e8",35,"9/20/2022, 8:08:34.758 PM","{""mode"":3}","{""cumsumfert"":0,""dap"":6,""dtt"":2.9177913665771484,""ep"":0,""grnwt"":0,""istage"":9,""nstres"":0,""rtdep"":10.462657928466797,""srad"":17.649517059326172,""sw"":[0.06547799706459045,0.07784000039100647,0.08380399644374847,0.08397399634122849,0.08470500260591507,0.0894630029797554,0.09065300226211548,0.13020500540733335,0.25594601035118103],""swfac"":0,""tmax"":17.686508178710938,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":3,""_gym_reward"":0,""_gym_terminal"":false}","{""amir"":0,""anfer"":0}",0,"15700.7587890625","{}",false,Interrupted,0,Assessment
"custom_assessment_1","08422ee3-4d92-485a-b74c-16f167bc49e8",36,"9/20/2022, 8:08:34.789 PM","{""mode"":3}","{""cumsumfert"":0,""dap"":7,""dtt"":5.791107177734375,""ep"":0,""grnwt"":0,""istage"":9,""nstres"":0,""rtdep"":11.331323623657228,""srad"":16.149953842163086,""sw"":[0.06074199825525284,0.07749299705028534,0.08373100310564041,0.08394800126552582,0.08469200134277344,0.0894559994339943,0.09064900130033492,0.13020199537277222,0.2559410035610199],""swfac"":0,""tmax"":19.616432189941406,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":3,""_gym_reward"":0,""_gym_terminal"":false}","{""anfer"":0,""amir"":0}",0,"15700.7587890625","{}",false,Interrupted,0,Assessment
