AssessmentName,EpisodeId,IterationIndex,Timestamp [UTC],SimConfig,SimState,SimAction,Reward,CumulativeReward,GoalMetrics,Terminal,FinishReason,LessonIndex,EpisodeType
custom_assessment_1,02797118-69ea-400c-bf77-cb13a12778b5,1,"9/20/2022, 5:39:02.311 PM","{""mode"":2}","{""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""rtdep"":0,""srad"":12.50399112701416,""sw"":[0.0860000029206276,0.0860000029206276,0.0860000029206276,0.0860000029206276,0.0860000029206276,0.07599999755620956,0.07599999755620956,0.12999999523162842,0.257999986410141],""tmax"":18.87210273742676,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":0,""xlai"":0,""mode"":2,""_gym_reward"":0,""_gym_terminal"":false}",,0,14294.83789,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,02797118-69ea-400c-bf77-cb13a12778b5,2,"9/20/2022, 5:39:02.340 PM","{""mode"":2}","{""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""rtdep"":0,""srad"":12.264373779296877,""sw"":[0.07957900315523148,0.08561199903488159,0.08592499792575836,0.08597300201654434,0.08598600327968597,0.07599399983882904,0.0759970024228096,0.12999700009822843,0.25799500942230225],""tmax"":23.24057960510254,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":2,""_gym_reward"":0,""_gym_terminal"":false}","{""amir"":0}",0,14294.83789,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,02797118-69ea-400c-bf77-cb13a12778b5,3,"9/20/2022, 5:39:02.368 PM","{""mode"":2}","{""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""rtdep"":0,""srad"":12.50436305999756,""sw"":[0.07368499785661697,0.08522599935531616,0.08585000038146973,0.08594600111246109,0.08597200363874435,0.07598800212144852,0.07599399983882904,0.1299940049648285,0.2579900026321411],""tmax"":22.497520446777344,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":2,""_gym_reward"":0,""_gym_terminal"":false}","{""amir"":0}",0,14294.83789,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,02797118-69ea-400c-bf77-cb13a12778b5,4,"9/20/2022, 5:39:02.399 PM","{""mode"":2}","{""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""rtdep"":0,""srad"":14.048025131225586,""sw"":[0.06827499717473984,0.08484199643135071,0.08577500283718109,0.08591900020837784,0.08595799654722214,0.0759819969534874,0.07599099725484848,0.1299909949302673,0.25798499584198],""tmax"":23.82082748413086,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":2,""_gym_reward"":0,""_gym_terminal"":false}","{""amir"":0}",0,14294.83789,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,02797118-69ea-400c-bf77-cb13a12778b5,5,"9/20/2022, 5:39:02.436 PM","{""mode"":2}","{""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""rtdep"":0,""srad"":14.545814514160156,""sw"":[0.06330999732017517,0.08445999771356583,0.08569999784231186,0.08589199930429459,0.08594399690628052,0.07597599923610687,0.07598800212144852,0.12998799979686737,0.25797998905181885],""tmax"":21.700368881225582,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":2,""_gym_reward"":0,""_gym_terminal"":false}","{""amir"":0}",0,14294.83789,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,02797118-69ea-400c-bf77-cb13a12778b5,6,"9/20/2022, 5:39:02.472 PM","{""mode"":2}","{""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""rtdep"":0,""srad"":12.71823787689209,""sw"":[0.05875200033187866,0.08408000320196152,0.08562500029802322,0.08586499840021133,0.0859299972653389,0.07597000151872635,0.07598499953746796,0.1299850046634674,0.2579750120639801],""tmax"":16.993173599243164,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":2,""_gym_reward"":0,""_gym_terminal"":false}","{""amir"":0}",0,14294.83789,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,02797118-69ea-400c-bf77-cb13a12778b5,7,"9/20/2022, 5:39:02.531 PM","{""mode"":2}","{""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""rtdep"":0,""srad"":13.291410446166992,""sw"":[0.054568998515605927,0.08370199799537659,0.08555000275373459,0.08583799749612808,0.08591599762439728,0.07596399635076523,0.0759819969534874,0.12998199462890625,0.25797000527381897],""tmax"":18.318132400512695,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":2,""_gym_reward"":0,""_gym_terminal"":false}","{""amir"":0}",0,14294.83789,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,02797118-69ea-400c-bf77-cb13a12778b5,8,"9/20/2022, 5:39:02.583 PM","{""mode"":2}","{""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""rtdep"":0,""srad"":9.26085090637207,""sw"":[0.0967789962887764,0.0859609991312027,0.08412899821996689,0.08483999967575073,0.08512700349092484,0.07543399930000305,0.07556299865245819,0.12935200333595276,0.25690001249313354],""tmax"":18.61191177368164,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":2,""_gym_reward"":0,""_gym_terminal"":false}","{""amir"":0}",0,14294.83789,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,02797118-69ea-400c-bf77-cb13a12778b5,9,"9/20/2022, 5:39:02.630 PM","{""mode"":2}","{""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""rtdep"":0,""srad"":8.308999061584473,""sw"":[0.14275500178337097,0.1334110051393509,0.12919899821281433,0.11368100345134736,0.10358499735593796,0.0919630005955696,0.0751900002360344,0.1287900060415268,0.25594401359558105],""tmax"":23.48215675354004,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":2,""_gym_reward"":0,""_gym_terminal"":false}","{""amir"":0}",0,14294.83789,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,02797118-69ea-400c-bf77-cb13a12778b5,10,"9/20/2022, 5:39:02.675 PM","{""mode"":2}","{""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""rtdep"":0,""srad"":12.896384239196776,""sw"":[0.099651999771595,0.09821300208568572,0.09867499768733978,0.09407799690961838,0.09093300253152849,0.0910239964723587,0.08934099972248077,0.1291009932756424,0.25647199153900146],""tmax"":21.693540573120117,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":2,""_gym_reward"":0,""_gym_terminal"":false}","{""amir"":0}",0,14294.83789,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,02797118-69ea-400c-bf77-cb13a12778b5,11,"9/20/2022, 5:39:02.714 PM","{""mode"":2}","{""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""rtdep"":0,""srad"":13.660703659057615,""sw"":[0.08571700006723404,0.08622200042009354,0.08813399821519852,0.08724900335073471,0.08649600297212601,0.09003700315952301,0.08923300355672836,0.12904299795627594,0.2563750147819519],""tmax"":18.637664794921875,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":2,""_gym_reward"":0,""_gym_terminal"":false}","{""amir"":0}",0,14294.83789,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,02797118-69ea-400c-bf77-cb13a12778b5,12,"9/20/2022, 5:39:02.760 PM","{""mode"":2}","{""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""rtdep"":0,""srad"":9.18506908416748,""sw"":[0.08021699637174606,0.08338700234889984,0.08648800104856491,0.08611100167036057,0.08560500293970108,0.08931999653577805,0.08867199718952179,0.12834200263023376,0.25518399477005005],""tmax"":22.974918365478516,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":2,""_gym_reward"":0,""_gym_terminal"":false}","{""amir"":0}",0,14294.83789,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,02797118-69ea-400c-bf77-cb13a12778b5,13,"9/20/2022, 5:39:02.788 PM","{""mode"":2}","{""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""rtdep"":0,""srad"":15.291297912597656,""sw"":[0.07030300050973892,0.07944999635219574,0.08416499942541122,0.08449400216341019,0.08433599770069122,0.08829600363969803,0.08786900341510773,0.1273380070924759,0.25347700715065],""tmax"":26.697843551635746,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":2,""_gym_reward"":0,""_gym_terminal"":false}","{""amir"":0}",0,14294.83789,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,02797118-69ea-400c-bf77-cb13a12778b5,14,"9/20/2022, 5:39:02.816 PM","{""mode"":2}","{""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""rtdep"":0,""srad"":12.59742832183838,""sw"":[0.0651710033416748,0.07909499853849411,0.08409199863672256,0.08446799963712692,0.08432299643754959,0.08828900009393692,0.08786600083112717,0.1273349970579147,0.2534720003604889],""tmax"":23.36483383178711,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":2,""_gym_reward"":0,""_gym_terminal"":false}","{""amir"":0}",0,14294.83789,{},FALSE,Interrupted,0,Assessment
custom_assessment_1,02797118-69ea-400c-bf77-cb13a12778b5,15,"9/20/2022, 5:39:02.851 PM","{""mode"":2}","{""dap"":0,""dtt"":0,""ep"":0,""grnwt"":0,""istage"":7,""rtdep"":0,""srad"":11.36054229736328,""sw"":[0.06046000123023987,0.07874099910259247,0.0840189978480339,0.08444199711084366,0.08431000262498856,0.08828199654817581,0.0878629982471466,0.12733200192451477,0.25346699357032776],""tmax"":22.11732292175293,""topwt"":0,""totir"":0,""vstage"":0,""wtdep"":180,""xlai"":0,""mode"":2,""_gym_reward"":0,""_gym_terminal"":false}","{""amir"":0}",0,14294.83789,{},FALSE,Interrupted,0,Assessment
